Instrument,Company Common Name,Investor Full Name,Investor Shares Held,Holdings Pct Of Traded Shares Held,Close Price
MRK,,Columbia Threadneedle Management Limited,577726,0.0234,
MRK,,AustralianSuper,575397,0.0233,
MRK,,D.A. Davidson & Co.(Research),572593,0.0232,
MRK,,"Holocene Advisors, LP",572467,0.0232,
MRK,,PGB Trust & Investments,564709,0.0229,
MRK,,Douglas C. Lane & Associates,561892,0.0228,
MRK,,"Aristotle Atlantic Partners, LLC",552486,0.0224,
MRK,,Kornitzer Capital Management Inc.,544161,0.022,
MRK,,Rockland Trust Company,534963,0.0217,
MRK,,The Retirement Systems of Alabama,527079,0.0213,
MRK,,ProShare Advisors LLC,525295,0.0213,
MRK,,Van Lanschot Kempen Investment Management NV,522959,0.0212,
MRK,,IFM Investors,522579,0.0212,
MRK,,Glenmede Investment Management LP,521378,0.0211,
MRK,,"Radnor Capital Management, LLC",519443,0.021,
MRK,,Mediolanum International Funds Limited,513788,0.0208,
MRK,,"Daiwa Asset Management Co., Ltd.",513752,0.0208,
MRK,,Banque Pictet & Cie S.A.,513131,0.0208,
MRK,,ETF Architect,507815,0.0206,
MRK,,"&Partners, LLC",506594,0.0205,
MRK,,"Gotham Asset Management, LLC",506551,0.0205,
MRK,,Genter Capital Management,505611,0.0205,
MRK,,The Sanibel Captiva Trust Company,503081,0.0204,
MRK,,"Wells Fargo Investment Institute, Inc.",501372,0.0203,
MRK,,Camber Capital Management LP,500000,0.0202,
MRK,,United Super Pty. Ltd.,499805,0.0202,
MRK,,"QRG Capital Management, Inc.",499732,0.0202,
MRK,,CPR Asset Management,489955,0.0198,
MRK,,PIMCO (US),489748,0.0198,
MRK,,Illinois Municipal Retirement Fund,487434,0.0197,
MRK,,Pinnacle Associates Ltd.,485756,0.0197,
MRK,,"Goldman Sachs Wealth Services, L.P.",484363,0.0196,
MRK,,Pathstone,480635,0.0195,
MRK,,Fiduciary Trust International Ltd.,475106,0.0192,
MRK,,"Xponance, Inc.",473091,0.0192,
MRK,,SRB Corporation,463298,0.0188,
MRK,,Amalgamated Bank Institutional Asset Management & Custody,458630,0.0186,
MRK,,"Cubist Systematic Strategies, LLC",458259,0.0186,
MRK,,B. Metzler seel. Sohn & Co AG,454985,0.0184,
MRK,,Boston Trust Walden Company,453194,0.0183,
MRK,,Davis (Robert M),450351,0.0182,
MRK,,Fukoku Mutual Life Insurance Co.,447246,0.0181,
MRK,,"Distillate Capital Partners, LLC",446915,0.0181,
MRK,,DBX Advisors LLC.,446804,0.0181,
MRK,,"Nichols & Pratt, LLP",446639,0.0181,
MRK,,Tocqueville Asset Management LP,446512,0.0181,
MRK,,"Gateway Investment Advisers, LLC",443847,0.018,
MRK,,"Curi Capital, LLC",443638,0.018,
MRK,,USS Investment Management Ltd,434031,0.0176,
MRK,,"Alps Advisors, Inc.",427760,0.0173,
MRK,,"CORDA Investment Management, LLC",427526,0.0173,
MRK,,"Northwestern Mutual Capital, LLC",427111,0.0173,
MRK,,"S & Company, Inc.",425528,0.0172,
MRK,,Northern Trust Company of Hong Kong Limited,425445,0.0172,
MRK,,"Integral Health Asset Management, LLC",425000,0.0172,
MRK,,"Ibercaja Gestión S.G.I.I.C., S.A.",420819,0.017,
MRK,,Raiffeisen Kapitalanlage-Gesellschaft mbH,420318,0.017,
MRK,,"Wilmington Trust, National Association",416603,0.0169,
MRK,,"David Vaughan Investments, LLC",414509,0.0168,
MRK,,"NewEdge Advisors, LLC",413565,0.0167,
MRK,,Raiffeisen Bank International AG,413033,0.0167,
MRK,,"Cambridge Investment Research Advisors, Inc.",411342,0.0167,
MRK,,"Systematic Alpha Investments, LLC",410682,0.0166,
MRK,,"Vanguard Personalized Indexing Management, LLC",409858,0.0166,
MRK,,Banco Bilbao Vizcaya Argentaria S.A.(Asset Management).,407269,0.0165,
MRK,,DZ Bank AG Deutsche Zentral-Genossenschaftsbank,406948,0.0165,
MRK,,Keskinäinen eläkevakuutusyhtiö Varma,406874,0.0165,
MRK,,Fiduciary Trust Company,406382,0.0165,
MRK,,"Sanctuary Advisors, LLC",406087,0.0164,
MRK,,Utah Retirement Systems,404056,0.0164,
MRK,,PSP Investments,401889,0.0163,
MRK,,Fineco Asset Management DAC,400649,0.0162,
MRK,,"TD Waterhouse Canada, Inc.",397990,0.0161,
MRK,,BlackRock Fund Advisors,391670,0.0159,
MRK,,Erste Asset Management GmbH,390856,0.0158,
MRK,,"Ferguson Wellman Capital Management, Inc.",385956,0.0156,
MRK,,Huntington Private Financial Group,382963,0.0155,
MRK,,Police and Firemen's Retirement System of New Jersey,382636,0.0155,
MRK,,Meyer Handelman Company LLC,380705,0.0154,
MRK,,"MML Investors Services, LLC",380197,0.0154,
MRK,,Metropolitan Life Insurance Co. (US),378260,0.0153,
MRK,,AXA Investment Managers UK Ltd.,376911,0.0153,
MRK,,The Glenview Trust Company,376892,0.0153,
MRK,,AIA Group Ltd,375724,0.0152,
MRK,,"BNP Paribas Asset Management USA, Inc.",375658,0.0152,
MRK,,Mercer Investments LLC,375645,0.0152,
MRK,,Metzler Asset Management GmbH,373633,0.0151,
MRK,,BMO Private Investment Counsel Inc.,369787,0.015,
MRK,,"Capital Investment Advisors, LLC",369782,0.015,
MRK,,"Rakuten Investment Management, Inc.",368357,0.0149,
MRK,,CPS Investment Advisors,367523,0.0149,
MRK,,Beacon Pointe Advisors LLC,367061,0.0149,
MRK,,Ilmarinen Mutual Pension Insurance Company,366500,0.0148,
MRK,,Andra AP-Fonden,364485,0.0148,
MRK,,"NEOS Investment Management, LLC",364439,0.0148,
MRK,,Edmond de Rothschild Asset Management (France) S.A.,364118,0.0147,
MRK,,Jefferies LLC,361688,0.0146,
MRK,,"Farallon Capital Management, L.L.C.",361000,0.0146,
MRK,,AEGON Investment Management B.V.,360373,0.0146,
MRK,,Deutsche Asset Management Americas,359013,0.0145,
MRK,,Saudi Central Bank,359011,0.0145,
MRK,,"Letko, Brosseau & Associates Inc.",358019,0.0145,
MRK,,"Gabelli Funds, LLC",355949,0.0144,
MRK,,NEI Investments L.P.,351729,0.0142,
MRK,,"Waters, Parkerson & Co., LLC",351577,0.0142,
MRK,,"Jane Street Capital, L.L.C.",351131,0.0142,
MRK,,"Advisors Asset Management, Inc.",349476,0.0141,
MRK,,Shinhan Asset Management Co Ltd,348296,0.0141,
MRK,,Fidelity Investments Canada ULC,347000,0.014,
MRK,,CIBC World Markets Corp.,345813,0.014,
MRK,,"New York Life Investment Management, LLC",344750,0.014,
MRK,,British Columbia Investment Management Corp.,342084,0.0139,
MRK,,"Kestra Advisory Services, LLC",338012,0.0137,
MRK,,"Loring, Wolcott & Coolidge Fiduciary Advisors, LLP",337029,0.0136,
MRK,,"MAI Capital Management, LLC",335023,0.0136,
MRK,,"Conning, Inc.",333031,0.0135,
MRK,,Heritage Investors Management Corp.,332467,0.0135,
MRK,,Eastspring Investments (Singapore) Limited,331476,0.0134,
MRK,,Nykredit Bank AS,331316,0.0134,
MRK,,Nissay Asset Management Corp.,329632,0.0133,
MRK,,IndexIQ Advisors LLC,327546,0.0133,
MRK,,Ethic Inc.,326297,0.0132,
MRK,,Aegon UK plc,324044,0.0131,
MRK,,"Fred Alger Management, LLC",321001,0.013,
MRK,,Public Employees' Retirement Association of CO,320946,0.013,
MRK,,BMO Capital Markets (US),320620,0.013,
MRK,,"Pinnacle Financial Partners, Inc.",320321,0.013,
MRK,,Welch & Forbes LLC,317368,0.0128,
MRK,,Argenta Asset Management SA,316323,0.0128,
MRK,,Willis Investment Counsel Inc.,313718,0.0127,
MRK,,Alaska Retirement Management Board,311685,0.0126,
MRK,,Carne Global Fund Managers (Ireland) Limited,311606,0.0126,
MRK,,Wealthfront Advisers LLC,311279,0.0126,
MRK,,Migdal Insurance and Financial Holdings Ltd,310002,0.0126,
MRK,,"Private Wealth Partners, LLC",309338,0.0125,
MRK,,"Howard Capital Management Group, LLC",308798,0.0125,
MRK,,Eaton Vance Advisers International Ltd,307185,0.0124,
MRK,,"Steward Partners Investment Advisory, LLC",305398,0.0124,
MRK,,Arax Advisory Partners,303856,0.0123,
MRK,,"Atalanta Sosnoff Capital, LLC",302127,0.0122,
MRK,,"Frost Investment Advisors, LLC",300942,0.0122,
MRK,,"Adams Funds Advisers, LLC",300200,0.0122,
MRK,,BlackRock Asset Management Deutschland AG,300092,0.0122,
MRK,,"Lido Advisors, LLC",299707,0.0121,
MRK,,"Hancock Whitney Investment Services, Inc.",299230,0.0121,
MRK,,M&G Investment Management Ltd.,298044,0.0121,
MRK,,Northern Trust Fund Managers (Ireland) Limited,297203,0.012,
MRK,,"Sequoia Financial Group, LLC",297046,0.012,
MRK,,Sabal Trust Company,295873,0.012,
MRK,,Kentucky Teachers' Retirement System,295607,0.012,
MRK,,Old Mutual Investment Group (South Africa) (Pty) Limited,295487,0.012,
MRK,,"Martingale Asset Management, L.P.",294925,0.0119,
MRK,,Fideuram - Intesa Sanpaolo Private Banking S.p.a.,293491,0.0119,
MRK,,Desjardins Securities Inc.,293082,0.0119,
MRK,,Quintet Private Bank,293071,0.0119,
MRK,,Degroof Petercam Asset Services SA,292955,0.0119,
MRK,,"Douglass Winthrop Advisors, LLC",292328,0.0118,
MRK,,Schechter Investments,291300,0.0118,
MRK,,"AllianceBernstein Canada, Inc.",289318,0.0117,
MRK,,State Street Investment Management (Canada),286635,0.0116,
MRK,,"Franklin Advisory Services, LLC",286598,0.0116,
MRK,,Avanza Fonder AB,285007,0.0115,
MRK,,"Bradley, Foster & Sargent, Inc.",284705,0.0115,
MRK,,Oregon Public Employees Retirement System,284228,0.0115,
MRK,,Generali Insurance Asset Management S.p.A. SGR,284084,0.0115,
MRK,,"WesBanco Bank, Inc.",282430,0.0114,
MRK,,Azimut Capital Management Sgr SpA,281934,0.0114,
MRK,,Factory Mutual Insurance Company,281024,0.0114,
MRK,,"Whittier Trust Company of Nevada, Inc.",280055,0.0113,
MRK,,"Kutxabank Gestion, SGIIC, S.A.U.",280013,0.0113,
MRK,,Julius Baer International Ltd.,279296,0.0113,
MRK,,ASR Vermogensbeheer N.V.,278937,0.0113,
MRK,,Goldman Sachs Asset Management B.V.,278812,0.0113,
MRK,,"Horizon Investments, LLC",277662,0.0112,
MRK,,The Haverford Trust Company,277400,0.0112,
MRK,,"Korea Investment Management Co., Ltd.",277197,0.0112,
MRK,,"CW Advisors, LLC",274803,0.0111,
MRK,,"Thompson, Siegel & Walmsley LLC",274701,0.0111,
MRK,,Private Advisor Group LLC,273347,0.0111,
MRK,,Stephens Capital Management,272906,0.011,
MRK,,"Capwealth Advisors, LLC",271272,0.011,
MRK,,"Becker Capital Management, Inc.",271104,0.011,
MRK,,"The Dai-ichi Life Insurance Company, Limited",270465,0.011,
MRK,,SpiderRock Advisors LLC,270444,0.0109,
MRK,,Davenport Asset Management,269725,0.0109,
MRK,,"Citizens Financial Group, Inc.",269662,0.0109,
MRK,,PineBridge Investments LLC,266126,0.0108,
MRK,,"Americana Partners, LLC",266031,0.0108,
MRK,,Bank J. Safra Sarasin AG (Asset Management),264872,0.0107,
MRK,,"Avantax Advisory Services, Inc.",264814,0.0107,
MRK,,"Cresset Asset Management, LLC",263545,0.0107,
MRK,,Mutual of America Capital Management LLC,263514,0.0107,
MRK,,"Allworth Financial, L.P.",262901,0.0106,
MRK,,FIL Investment Management (Hong Kong) Limited,262803,0.0106,
MRK,,"Transcend Capital Advisors, LLC",262384,0.0106,
MRK,,"Evergreen Capital Management, LLC",262297,0.0106,
MRK,,Sector Gamma AS,260340,0.0105,
MRK,,"Kestra Private Wealth Services, LLC",260145,0.0105,
MRK,,Raymond James Trust N.A.,260015,0.0105,
MRK,,"Waverly Advisors, LLC",258634,0.0105,
MRK,,Silvercrest Asset Management Group LLC,257228,0.0104,
MRK,,OP Varainhoito Oy,256793,0.0104,
MRK,,Allstate Investments LLC,256773,0.0104,
MRK,,Point72 Europe (London) LLP,256766,0.0104,
MRK,,Vinva Investment Management Limited,256254,0.0104,
MRK,,Shelton Capital Management,255813,0.0104,
MRK,,"Concurrent Investment Advisors, LLC",254138,0.0103,
MRK,,AllianceBernstein Ltd. (Value),251621,0.0102,
MRK,,"Arga Investment Management, LP",251458,0.0102,
MRK,,F. L. Putnam Investment Management Co.,250923,0.0102,
MRK,,Fidelity International,250352,0.0101,
MRK,,"Blue Chip Partners, Inc.",249913,0.0101,
MRK,,HSBC Global Asset Management (France) S.A.,249775,0.0101,
MRK,,La Financière de l'Echiquier,249122,0.0101,
MRK,,Indecap AB,247607,0.01,
MRK,,"Wilkins Investment Counsel, Inc.",246748,0.01,
MRK,,"Stacey Braun Associates, Inc.",246022,0.01,
MRK,,Canada Post Corporation Registered Pension Plan,245814,0.01,
MRK,,Yousif Capital Management LLC,245330,0.0099,
MRK,,"Crossmark Global Investments, Inc",245186,0.0099,
MRK,,Goldman Sachs Bank AG,244913,0.0099,
MRK,,PIMCO Asia Limited,244824,0.0099,
MRK,,Seligson & Co Rahastoyhtiö Oyj,242801,0.0098,
MRK,,Homrich Berg,241439,0.0098,
MRK,,Brown Brothers Harriman & Company,239838,0.0097,
MRK,,Pictet & Cie (Europe) S.A.,237773,0.0096,
MRK,,"Highland Capital Management, LLC",237613,0.0096,
MRK,,Barclays Capital Inc.,236831,0.0096,
MRK,,ABN AMRO Investment Solutions (AAIS),233654,0.0095,
MRK,,Dakota Wealth Management,233345,0.0094,
MRK,,Morgan Stanley Investment Management Inc. (US),232399,0.0094,
MRK,,"Assetmark, Inc.",232295,0.0094,
MRK,,Desjardins Global Asset Management,230901,0.0093,
MRK,,Godsey & Gibb Wealth Management,229420,0.0093,
MRK,,"Roffman Miller Associates, Inc.",228154,0.0092,
MRK,,Kahn Brothers Advisors LLC,227288,0.0092,
MRK,,Bryn Mawr Trust Company,226576,0.0092,
MRK,,Baird Trust Company LLC,226553,0.0092,
MRK,,BlackRock (Singapore) Limited,225683,0.0091,
MRK,,"Bridgeway Capital Management, LLC",225105,0.0091,
MRK,,Klingenstein Fields Advisors,224870,0.0091,
MRK,,INVESCO Asset Management Deutschland GmbH_NLE,224300,0.0091,
MRK,,Capitolis Liquid Global Markets LLC,223830,0.0091,
MRK,,"Bryn Mawr Trust Advisors, LLC",222405,0.009,
MRK,,Rathbones Investment Management Limited,222240,0.009,
MRK,,Everett Harris & Co.,221455,0.009,
MRK,,"Vestor Capital Partners, LLC",221158,0.009,
MRK,,"Moran Wealth Management, LLC",220292,0.0089,
MRK,,Elo Mutual Pension Insurance Company,218614,0.0089,
MRK,,"Franklin Templeton Institutional, LLC",214862,0.0087,
MRK,,BlackRock (Luxembourg) S.A.,214270,0.0087,
MRK,,Ceredex Value Advisors LLC,212600,0.0086,
MRK,,Homestead Advisers Corp.,210577,0.0085,
MRK,,"United Asset Strategies, Inc.",210435,0.0085,
MRK,,MFS Investment Management,209694,0.0085,
MRK,,"Stack Financial Management, Inc.",209647,0.0085,
MRK,,"Synovus Trust Company, N.A.",207522,0.0084,
MRK,,"Cardinal Capital Management, Inc.",207470,0.0084,
MRK,,Ingalls & Snyder LLC (Asset Management),206731,0.0084,
MRK,,Bellevue Asset Management AG,206591,0.0084,
MRK,,"Turtle Creek Management, LLC",206456,0.0084,
MRK,,UBS Asset Management Switzerland AG,205652,0.0083,
MRK,,Goldman Sachs Asset Management International,205328,0.0083,
MRK,,Redwheel,205090,0.0083,
MRK,,"TD Waterhouse Private Investment Counsel, Inc.",204643,0.0083,
MRK,,"General American Investors Company, Inc.",204326,0.0083,
MRK,,Investment Management Corporation of Ontario,203852,0.0083,
MRK,,"Connor, Clark & Lunn Investment Management Ltd.",203676,0.0082,
MRK,,FNB Wealth Management,203651,0.0082,
MRK,,"Soleus Capital Management, L.P.",203000,0.0082,
MRK,,Scotia Capital Inc.,202667,0.0082,
MRK,,"Abner, Herrman & Brock Asset Management",202469,0.0082,
MRK,,"Foundation Resource Management, Inc.",202209,0.0082,
MRK,,Cary Street Partners Financial LLC,201187,0.0081,
MRK,,Chattopadhyay (Sanat),200675,0.0081,
MRK,,HSBC Global Asset Management Deutschland GmbH,199751,0.0081,
MRK,,Commerzbank AG,199356,0.0081,
MRK,,"Boston Common Asset Management, LLC",198680,0.008,
MRK,,Payden & Rygel,198100,0.008,
MRK,,LBP AM,196922,0.008,
MRK,,"Merit Financial Group, LLC",196841,0.008,
MRK,,Argent Trust Company,196389,0.008,
MRK,,Healthinvest Partners AB,195768,0.0079,
MRK,,Diversified Trust Company,195208,0.0079,
MRK,,"Hamilton Wealth, LLC",195102,0.0079,
MRK,,"Eastern Investment Advisors, Inc.",194563,0.0079,
MRK,,"EP Wealth Advisors, LLC",194446,0.0079,
MRK,,Adhesion Wealth Advisor Solutions,194417,0.0079,
MRK,,Rafferty Asset Management LLC,193053,0.0078,
MRK,,"Bruce & Company, Inc.",192800,0.0078,
MRK,,"Aptus Capital Advisors, LLC",192739,0.0078,
MRK,,"Triglav Skladi, D.O.O",192688,0.0078,
MRK,,abrdn Alternative Investments Limited,192596,0.0078,
MRK,,Gulf International Bank (UK) Limited,191707,0.0078,
MRK,,Lombard Odier Asset Management (Europe) Ltd,191185,0.0077,
MRK,,Danica Pension,190178,0.0077,
MRK,,CA Indosuez Wealth (Europe) S.A.,189743,0.0077,
MRK,,H. M. Payson & Co.,189740,0.0077,
MRK,,Sumitomo Mitsui DS Asset Management (Hong Kong) Limited,189619,0.0077,
MRK,,ReAssure Limited,187850,0.0076,
MRK,,Vestcor Inc,187073,0.0076,
MRK,,Goldman Sachs International,186547,0.0076,
MRK,,"Argent Capital Management, LLC",185453,0.0075,
MRK,,"Philip James Wealth Mangement, LLC",184582,0.0075,
MRK,,Henssler FInancial,181047,0.0073,
MRK,,Stillwater Capital Advisors LLC,180190,0.0073,
MRK,,South Dakota Investment Council,179966,0.0073,
MRK,,Fiera Capital Corporation,179260,0.0073,
MRK,,"Applied Finance Capital Management, LLC",178906,0.0072,
MRK,,"Sumitomo Mitsui Trust Asset Management Co., Ltd.",178775,0.0072,
MRK,,Quoniam Asset Management GmbH,177798,0.0072,
MRK,,"March Asset Management, S.G.I.I.C., S.A.U.",177588,0.0072,
MRK,,"Circle Wealth Management, LLC",177287,0.0072,
MRK,,"Stockman Wealth Management, Inc",177107,0.0072,
MRK,,Shariaportfolio Inc,177008,0.0072,
MRK,,"Salem Investment Counselors, Inc.",176372,0.0071,
MRK,,ARS Wealth Advisors,176368,0.0071,
MRK,,"Manning & Napier Advisors, LLC",176281,0.0071,
MRK,,TIAA Wealth Investment Management LLC,175951,0.0071,
MRK,,"Grandfield & Dodd, LLC",175775,0.0071,
MRK,,Walleye Capital LLC,174672,0.0071,
MRK,,NPF Investment Advisors,173852,0.007,
MRK,,Bar Harbor Wealth Management,173725,0.007,
MRK,,Intact Investment Management Inc.,173500,0.007,
MRK,,"Advisors Capital Management, LLC",173461,0.007,
MRK,,Hamblin Watsa Investment Counsel Ltd.,172900,0.007,
MRK,,Daiwa Asset Management (Singapore) Ltd.,172579,0.007,
MRK,,Woodmont Investment Counsel LLC,172439,0.007,
MRK,,J.M. Forbes & Co. LLP,171751,0.007,
MRK,,"Cheviot Value Management, LLC",171470,0.0069,
MRK,,"Nemes Rush Group, LLC.",170964,0.0069,
MRK,,"Stamos Capital Partners, L.P.",170384,0.0069,
MRK,,"Voya Investments, LLC",169983,0.0069,
MRK,,Union Investment Institutional GmbH,169118,0.0068,
MRK,,"Blackhill Capital, Inc.",168857,0.0068,
MRK,,"Empower Advisory Group, LLC",168610,0.0068,
MRK,,"Cadinha & Co., L.L.C.",166864,0.0068,
MRK,,"Benjamin Edwards, Inc",164675,0.0067,
MRK,,RBC Capital Partners,163164,0.0066,
MRK,,"Bourgeon Capital Management, LLC",162967,0.0066,
MRK,,Johnson Brunetti,162408,0.0066,
MRK,,Old National Wealth Management,161744,0.0065,
MRK,,Morningstar Investment Management Australia Ltd,161680,0.0065,
MRK,,"One Capital Management, LLC",160540,0.0065,
MRK,,"First Horizon Advisors, Inc.",160464,0.0065,
MRK,,"Kimelman & Baird, LLC",160179,0.0065,
MRK,,Wellington Management Singapore Pte. Ltd.,159427,0.0065,
MRK,,"BBVA Asset Management, S.A., S.G.I.I.C.",159256,0.0064,
MRK,,Kentucky Retirement Systems,158196,0.0064,
MRK,,Poplar Forest Capital LLC,157617,0.0064,
MRK,,Saturna Capital Corporation,157451,0.0064,
MRK,,Talbot Financial LLC,157177,0.0064,
MRK,,DeLuca (Richard Robert Jr.),156115,0.0063,
MRK,,"AR Asset Management, Inc.",155220,0.0063,
MRK,,"Equitable Holdings, Inc.",154824,0.0063,
MRK,,First Manhattan Co. LLC,154467,0.0063,
MRK,,"The MassMutual Trust Company, FSB",154242,0.0062,
MRK,,NORINCHUKIN BANK,153343,0.0062,
MRK,,Parthenon LLC,153062,0.0062,
MRK,,The Edgar Lomax Company,152850,0.0062,
MRK,,Clearstead Advisors LLC,152132,0.0062,
MRK,,"SKBA Capital Management, LLC",151872,0.0061,
MRK,,Fisher Funds Management Limited,151132,0.0061,
MRK,,JPMorgan Asset Management (Asia Pacific) Limited,150999,0.0061,
MRK,,Impax Asset Management LLC,150937,0.0061,
MRK,,Federated MDTA LLC,150874,0.0061,
MRK,,Atlantic Union Bankshares Corporation,150800,0.0061,
MRK,,"Stonebridge Capital Advisors, LLC",150773,0.0061,
MRK,,"Mizuho Securities USA, LLC.",150049,0.0061,
MRK,,Central Securities Corporation,150000,0.0061,
MRK,,BetaShares Capital Ltd.,149756,0.0061,
MRK,,"CCM Investment Advisers, LLC",149542,0.0061,
MRK,,MultiConcept Fund Management S.A.,148534,0.006,
MRK,,"Summit Financial, LLC",148433,0.006,
MRK,,"Crawford Investment Counsel, Inc.",148066,0.006,
MRK,,PanAgora Asset Management Inc.,147569,0.006,
MRK,,ABN Amro Bank N.V.,147377,0.006,
MRK,,VanEck Asset Management B.V.,146707,0.0059,
MRK,,Arkadios Wealth Advisors LLC,146131,0.0059,
MRK,,"United Capital Financial Advisors, LLC",145312,0.0059,
MRK,,DFA Australia Ltd.,144919,0.0059,
MRK,,"Fundamentum, LLC",144783,0.0059,
MRK,,"ExodusPoint Capital Management, LP",144655,0.0059,
MRK,,AE Wealth Management LLC,144082,0.0058,
MRK,,IQ EQ Fund Management (Ireland) Limited,143523,0.0058,
MRK,,"Advisory Services Network, LLC",143304,0.0058,
MRK,,Aware Super,143224,0.0058,
MRK,,"LMCG Investments, LLC",142965,0.0058,
MRK,,ARCA Fondi SGR S.p.A,142927,0.0058,
MRK,,HRT Financial LP,142729,0.0058,
MRK,,Bright Rock Capital Management LLC,142000,0.0057,
MRK,,Hartford Investment Management Company,141501,0.0057,
MRK,,"Tokio Marine Asset Management Co., Ltd.",139552,0.0057,
MRK,,Vident Asset Management,139324,0.0056,
MRK,,"The Bollard Group, LLC",138765,0.0056,
MRK,,"J.P. Morgan Investment Management, Inc. (SI)",137923,0.0056,
MRK,,MONTAG Wealth Management,137790,0.0056,
MRK,,Lombard Odier Asset Management (Switzerland) SA,137612,0.0056,
MRK,,"U.S. Capital Wealth Advisors, LLC",137497,0.0056,
MRK,,"Franklin Street Advisors, Inc.",137340,0.0056,
MRK,,"Blue Sparrow, LLC",136900,0.0055,
MRK,,Vontobel Asset Management AG,136882,0.0055,
MRK,,"Eagle Global Advisors, LLC",136864,0.0055,
MRK,,Neuberger Berman Asset Management Ireland Ltd,136289,0.0055,
MRK,,JPMorgan Asset Management (Japan) Limited,136052,0.0055,
MRK,,Dodge & Cox,136050,0.0055,
MRK,,"SteelPeak Wealth, LLC",135983,0.0055,
MRK,,BlackRock Advisors (UK) Limited,135900,0.0055,
MRK,,Noesis Capital Management Corp.,135684,0.0055,
MRK,,PICTON Investments,135203,0.0055,
MRK,,Snowden Capital Advisors LLC,135191,0.0055,
MRK,,"Kingsview Wealth Management, LLC",134751,0.0055,
MRK,,Nomura Islamic Asset Management Sdn. Bhd.,134587,0.0054,
MRK,,"Coldstream Capital Management, Inc.",133666,0.0054,
MRK,,"Metis Global Partners, LLC",133464,0.0054,
MRK,,"Bragg Financial Advisors, Inc.",133013,0.0054,
MRK,,Washington Trust Bank,132592,0.0054,
MRK,,Azimuth Capital Investment Management LLC,132533,0.0054,
MRK,,"Drexel Morgan Capital Advisers, Inc.",132292,0.0054,
MRK,,"Wescott Financial Advisory Group, LLC",132124,0.0053,
MRK,,Los Angeles Capital Management LLC,131751,0.0053,
MRK,,Badgley Phelps Wealth Managers,131499,0.0053,
MRK,,Wesleyan Assurance Society,131371,0.0053,
MRK,,Achmea Investment Management B.V.,131277,0.0053,
MRK,,NorthCrest Asset Manangement LLC,130205,0.0053,
MRK,,"Choreo, LLC",130110,0.0053,
MRK,,"AMB Wealth, LLC",130078,0.0053,
MRK,,"Bosera Asset Management Co., Ltd.",130036,0.0053,
MRK,,"Bank Julius Baer & Co Ltd., Singapore Branch",129708,0.0053,
MRK,,OnePoint BFG Wealth Partners,129217,0.0052,
MRK,,Park National Bank,129003,0.0052,
MRK,,QV Investors Inc.,128937,0.0052,
MRK,,"Folger Nolan Fleming Douglas Capital Management, Inc. (CMI)",128401,0.0052,
MRK,,Evolve Funds Group Inc,128255,0.0052,
MRK,,"New Age Alpha Advisors, LLC",127438,0.0052,
MRK,,"Goelzer Investment Management, Inc.",127005,0.0051,
MRK,,Louisiana State Employees' Retirement System,126500,0.0051,
MRK,,Banque Cantonale Vaudoise,126173,0.0051,
MRK,,Tectonic Advisors LLC,126173,0.0051,
MRK,,BG Fund Management Luxembourg S.A.,126101,0.0051,
MRK,,3 Banken-Generali Investment-Gesellschaft mbH,126058,0.0051,
MRK,,Eika Kapitalforvaltning AS,125221,0.0051,
MRK,,"American Assets Investment Management, LLC",125000,0.0051,
MRK,,Woodstock Corporation,124502,0.005,
MRK,,Maryland State Retirement & Pension System,124497,0.005,
MRK,,"Cohen Klingenstein, LLC",124194,0.005,
MRK,,"Orion Portfolio Solutions, LLC",124118,0.005,
MRK,,"Ashton Thomas Private Wealth, LLC",124075,0.005,
MRK,,Weberbank Actiengesellschaft,123542,0.005,
MRK,,J.P. Morgan Private Wealth Advisors LLC,123521,0.005,
MRK,,Edge Wealth Management LLC,123435,0.005,
MRK,,6 Meridian LLC,123311,0.005,
MRK,,RBC Private Counsel (USA) Inc.,122636,0.005,
MRK,,"SlateStone Wealth, LLC",122534,0.005,
MRK,,"Middleton & Company, Inc.",122145,0.0049,
MRK,,DWS Investments Hong Kong Limited,122018,0.0049,
MRK,,"Farther Finance Advisors, LLC",121892,0.0049,
MRK,,M&R Capital Management Inc.,121659,0.0049,
MRK,,Amundi SGR SpA,121169,0.0049,
MRK,,FineMark National Bank & Trust,121064,0.0049,
MRK,,Leonteq Securities AG,120645,0.0049,
MRK,,"Monarch Capital Management, Inc.",120559,0.0049,
MRK,,Skandia Fonder AB,120500,0.0049,
MRK,,True Potential Investments LLP,119458,0.0048,
MRK,,Standard Life Assurance Limited,119308,0.0048,
MRK,,Mercer Global Investments Europe Limited,119143,0.0048,
MRK,,"Bank of Oklahoma, N.A.",118990,0.0048,
MRK,,"Eagle Asset Management, Inc.",118311,0.0048,
MRK,,Union Bank & Trust Company (Nebraska),118172,0.0048,
MRK,,"Hennessy Advisors, Inc.",117800,0.0048,
MRK,,"Parallax Volatility Advisers, L.P.",117704,0.0048,
MRK,,Bartlett Wealth Management,117337,0.0048,
MRK,,Auxier Asset Management LLC,117242,0.0047,
MRK,,"Mount Yale Investment Advisors, LLC",116727,0.0047,
MRK,,The Goff Financial Group,116699,0.0047,
MRK,,L&S Advisors Inc.,116590,0.0047,
MRK,,"Foster Victor Wealth Advisors, LLC",116456,0.0047,
MRK,,GHP Investment Advisors Inc,115922,0.0047,
MRK,,Tema ETFS LLC,115881,0.0047,
